cycle,PC,func,mem,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
921,315,BEQ,,-53,-15,0,-44,0,-22,0,54,9,0,1,-15,-15,-15,-7,225
922,316,SLT,,-53,-15,0,-44,0,-22,0,54,9,0,1,-15,-15,-15,-7,225
923,317,SH,mem[0] = -7,-53,-15,0,-44,0,-22,0,54,9,0,1,-15,-15,-15,-7,225
924,318,ADD,,-53,-15,0,-44,0,-22,0,54,9,0,1,-15,-15,-15,-106,225
925,319,SH,mem[0] = 0,-53,-15,0,-44,0,-22,0,54,9,0,1,-15,-15,-15,-106,225
926,320,MUL,,-53,-15,0,-44,0,0,0,54,9,0,1,-15,-15,-15,-106,225
927,321,LH,,-53,-15,0,-44,0,0,0,54,0,0,1,-15,-15,-15,-106,225
928,322,SH,mem[15] = -15,-53,-15,0,-44,0,0,0,54,0,0,1,-15,-15,-15,-106,225
929,323,SLT,,-53,-15,0,-44,0,0,0,54,0,0,1,-15,-15,0,-106,225
930,324,LH,,-53,-15,0,-44,0,0,0,54,0,0,1,-15,-15,0,-106,225
931,325,ADD,,-53,-15,0,-44,0,0,0,54,0,0,0,-15,-15,0,-106,225
932,326,LH,,-53,-15,0,-44,0,30,0,54,0,0,0,-15,-15,0,-106,225
933,327,SH,mem[17] = 0,-53,-15,0,-44,0,30,0,54,0,0,0,-15,-15,0,-106,225
934,328,SH,mem[15] = 0,-53,-15,0,-44,0,30,0,54,0,0,0,-15,-15,0,-106,225
935,329,ADD,,-53,-15,0,-44,0,30,0,54,-30,0,0,-15,-15,0,-106,225
936,330,SH,mem[22] = -30,-53,-15,0,-44,0,30,0,54,-30,0,0,-15,-15,0,-106,225
937,331,SH,mem[213] = -15,-53,-15,0,-44,0,30,0,54,-30,0,0,-15,-15,0,-106,225
938,332,MUL,,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,-106,225
939,333,BEQ,,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,-106,225
940,334,SH,mem[30] = -44,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,-106,225
941,335,SUB,,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,69,225
942,336,SLT,,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,69,1
943,337,SH,mem[83] = -15,-53,-15,0,-44,0,30,0,54,-6750,0,0,-15,-15,0,69,1
944,338,MUL,,-53,-15,-450,-44,0,30,0,54,-6750,0,0,-15,-15,0,69,1
945,339,SUB,,-53,-435,-450,-44,0,30,0,54,-6750,0,0,-15,-15,0,69,1
946,340,LH,,-53,-435,-450,-15,0,30,0,54,-6750,0,0,-15,-15,0,69,1
947,341,LH,,-53,-435,-450,-15,0,30,0,54,-6750,0,0,0,-15,0,69,1
948,342,LH,,-53,-19,-450,-15,0,30,0,54,-6750,0,0,0,-15,0,69,1
949,343,LH,,-53,-19,-450,-15,0,30,0,54,-6750,0,0,0,-15,0,69,1
950,344,SUB,,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,69,1
951,345,SH,mem[15] = -450,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,69,1
952,346,LH,,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,0,1
953,347,SH,mem[0] = -15,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,0,1
954,348,BEQ,,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,0,1
955,349,SH,mem[15] = 0,-53,-19,-450,-15,0,0,0,54,-6750,0,0,0,-15,0,0,1
956,350,LH,,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,1
957,351,SH,mem[12] = -450,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,1
958,352,MUL,,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,1
959,353,BEQ,,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,1
960,354,MUL,,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,-19
961,355,LH,,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,-19
962,356,SH,mem[6] = 0,-53,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,-19
963,357,ADD,,54,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,-19
964,358,SLT,,54,-19,-450,-15,-7,0,0,54,-6750,0,0,0,-15,0,0,-19
965,359,ADD,,54,-19,-450,-15,-7,0,0,54,-38,0,0,0,-15,0,0,-19
966,360,LH,,54,-19,-450,-15,-7,0,0,54,-38,0,0,0,-15,-450,0,-19
967,361,SH,mem[15] = 54,54,-19,-450,-15,-7,0,0,54,-38,0,0,0,-15,-450,0,-19
968,362,SLT,,54,-19,0,-15,-7,0,0,54,-38,0,0,0,-15,-450,0,-19
969,363,SLT,,54,-19,0,-15,0,0,0,54,-38,0,0,0,-15,-450,0,-19
970,364,LH,,54,-19,0,-15,0,0,0,54,54,0,0,0,-15,-450,0,-19
971,365,LH,,54,-19,0,-15,0,0,0,54,54,0,0,0,-15,-450,0,2
972,366,SLT,,54,-19,0,-15,0,0,0,54,54,0,0,1,-15,-450,0,2
973,367,LH,,54,-19,0,54,0,0,0,54,54,0,0,1,-15,-450,0,2
974,368,SH,mem[1] = 0,54,-19,0,54,0,0,0,54,54,0,0,1,-15,-450,0,2
975,369,SH,mem[65] = 0,54,-19,0,54,0,0,0,54,54,0,0,1,-15,-450,0,2
976,370,LH,,54,-19,0,54,0,0,0,54,54,0,0,1,-15,-450,0,2
977,371,LH,,54,-19,0,54,54,0,0,54,54,0,0,1,-15,-450,0,2
978,372,LH,,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,-450,0,2
979,373,SH,mem[15] = -15,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,-450,0,2
980,374,SH,mem[40] = 54,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,-450,0,2
981,375,LH,,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,-450,0,2
982,376,SUB,,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,-450,0,-504
983,377,ADD,,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,0,0,-504
984,378,SH,mem[11] = 1,54,-19,0,54,54,0,0,54,-15,0,0,1,-15,0,0,-504
985,379,SLT,,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,-504
986,380,SH,mem[15] = 0,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,-504
987,381,BEQ,,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,-504
988,395,ADD,,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
989,396,SH,mem[3] = 54,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
990,397,SH,mem[63] = 0,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
991,398,SH,mem[14] = 1,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
992,399,LH,,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
993,400,ADD,,54,-19,0,54,54,0,0,54,0,0,0,1,-15,0,0,54
994,401,SUB,,54,-19,0,54,54,0,0,-19,0,0,0,1,-15,0,0,54
995,402,LH,,54,-19,0,54,54,0,0,-19,0,0,0,1,-15,0,0,54
996,403,MUL,,54,-19,0,54,54,0,0,-19,0,0,0,1,-15,0,0,0
997,404,LH,,54,-19,0,54,54,0,0,-19,0,0,0,1,-15,0,-74,0
998,405,LH,,54,-19,0,54,54,0,0,-19,0,-450,0,1,-15,0,-74,0
999,406,ADD,,54,-19,0,54,54,0,-14,-19,0,-450,0,1,-15,0,-74,0
1000,407,LH,,54,-19,0,54,54,0,-14,-19,0,-450,0,1,-15,0,-74,0
1001,408,SH,mem[0] = -15,54,-19,0,54,54,0,-14,-19,0,-450,0,1,-15,0,-74,0
1002,409,SUB,,54,73,0,54,54,0,-14,-19,0,-450,0,1,-15,0,-74,0
1003,410,SUB,,54,73,0,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1004,411,LH,,54,73,0,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1005,412,SH,mem[12] = 54,54,73,0,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1006,413,SH,mem[15] = 0,54,73,0,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1007,414,SUB,,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1008,415,SH,mem[12] = 1,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1009,416,SH,mem[15] = -74,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1010,417,SLT,,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1011,418,BEQ,,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1012,420,SH,mem[0] = 73,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1013,421,SH,mem[1] = 54,54,73,74,54,54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1014,422,SUB,,54,73,74,54,-54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1015,423,SH,mem[40] = -15,54,73,74,54,-54,0,-14,-19,0,-450,14,1,-15,0,-74,0
1016,424,MUL,,54,73,74,54,-6300,0,-14,-19,0,-450,14,1,-15,0,-74,0
1017,425,LH,,54,73,74,54,-6300,0,-14,-19,0,-74,14,1,-15,0,-74,0
1018,426,SUB,,54,73,74,54,-6300,0,-14,-19,0,-74,14,1,-15,0,0,0
1019,427,SH,mem[15] = 0,54,73,74,54,-6300,0,-14,-19,0,-74,14,1,-15,0,0,0
1020,428,SUB,,54,73,74,54,74,0,-14,-19,0,-74,14,1,-15,0,0,0
1021,429,MUL,,54,73,74,0,74,0,-14,-19,0,-74,14,1,-15,0,0,0
1022,430,SH,mem[1] = 54,54,73,74,0,74,0,-14,-19,0,-74,14,1,-15,0,0,0
1023,431,LH,,54,73,74,0,74,0,-14,-19,0,-74,0,1,-15,0,0,0
1024,432,LH,,54,73,0,0,74,0,-14,-19,0,-74,0,1,-15,0,0,0
1025,433,ADD,,54,73,0,0,74,0,-14,-19,0,-74,0,1,-19,0,0,0
1026,434,LH,,54,73,0,-74,74,0,-14,-19,0,-74,0,1,-19,0,0,0
1027,435,LH,,54,73,0,-74,74,0,0,-19,0,-74,0,1,-19,0,0,0
1028,436,SH,mem[65] = -74,54,73,0,-74,74,0,0,-19,0,-74,0,1,-19,0,0,0
1029,437,SLT,,54,73,0,-74,74,0,0,-19,0,-74,0,1,-19,0,1,0
1030,438,MUL,,54,73,0,-74,74,0,0,-19,0,-74,0,0,-19,0,1,0
1031,439,SH,mem[3] = -19,54,73,0,-74,74,0,0,-19,0,-74,0,0,-19,0,1,0
1032,440,LH,,54,73,0,-74,74,0,0,-19,0,-74,0,0,-19,0,1,0
1033,441,SLT,,54,73,0,-74,74,0,0,-19,0,0,0,0,-19,0,1,0
1034,442,SUB,,54,73,-53,-74,74,0,0,-19,0,0,0,0,-19,0,1,0
1035,443,SUB,,54,73,-53,-126,74,0,0,-19,0,0,0,0,-19,0,1,0
1036,444,LH,,54,73,-53,-126,74,0,-74,-19,0,0,0,0,-19,0,1,0
1037,445,SH,mem[75] = -19,54,73,-53,-126,74,0,-74,-19,0,0,0,0,-19,0,1,0
1038,446,BEQ,,54,73,-53,-126,74,0,-74,-19,0,0,0,0,-19,0,1,0
1039,458,ADD,,54,73,-53,-126,-53,0,-74,-19,0,0,0,0,-19,0,1,0
1040,459,BEQ,,54,73,-53,-126,-53,0,-74,-19,0,0,0,0,-19,0,1,0
1041,472,BEQ,,54,73,-53,-126,-53,0,-74,-19,0,0,0,0,-19,0,1,0
1042,484,SLT,,54,73,-53,-126,-53,0,-74,-19,1,0,0,0,-19,0,1,0
1043,485,SH,mem[16] = 0,54,73,-53,-126,-53,0,-74,-19,1,0,0,0,-19,0,1,0
1044,486,LH,,54,73,-53,32,-53,0,-74,-19,1,0,0,0,-19,0,1,0
1045,487,LH,,54,73,-53,32,0,0,-74,-19,1,0,0,0,-19,0,1,0
1046,488,SLT,,54,73,-53,32,0,0,-74,-19,1,0,0,0,-19,0,1,1
1047,489,SLT,,54,73,-53,32,0,0,-74,-19,1,0,0,0,-19,0,1,1
1048,490,SUB,,54,73,-53,32,0,0,-74,-74,1,0,0,0,-19,0,1,1
1049,491,MUL,,54,1,-53,32,0,0,-74,-74,1,0,0,0,-19,0,1,1
1050,492,LH,,1,1,-53,32,0,0,-74,-74,1,0,0,0,-19,0,1,1
1051,493,SUB,,1,1,-53,32,0,0,-74,-74,-53,0,0,0,-19,0,1,1
1052,494,ADD,,1,1,-53,32,0,0,-74,-74,-53,0,0,0,-19,0,-74,1
1053,495,SUB,,1,1,-53,32,0,0,-74,-74,-53,0,0,85,-19,0,-74,1
1054,496,LH,,1,1,-53,32,0,0,-74,-74,-53,0,0,85,-19,0,-74,15
1055,497,SH,mem[26] = 0,1,1,-53,32,0,0,-74,-74,-53,0,0,85,-19,0,-74,15
1056,498,SUB,,1,1,-53,32,0,0,-74,-74,-53,0,0,85,-1,0,-74,15
1057,499,LH,,1,1,-53,32,0,0,-74,-74,-53,0,0,85,-1,0,10,15
1058,500,SUB,,1,1,-53,32,1,0,-74,-74,-53,0,0,85,-1,0,10,15
1059,501,LH,,1,1,-53,32,1,0,-7,-74,-53,0,0,85,-1,0,10,15
1060,502,SLT,,1,1,-53,32,1,0,-7,-74,-53,0,0,85,-1,0,10,15
1061,503,SUB,,1,1,-53,32,1,0,-7,1,-53,0,0,85,-1,0,10,15
1062,504,SLT,,1,1,-53,32,1,0,-7,1,-53,0,0,85,-1,0,0,15
1063,505,SH,mem[10] = 1,1,1,-53,32,1,0,-7,1,-53,0,0,85,-1,0,0,15
1064,506,SLT,,1,1,-53,32,1,0,-7,1,-53,0,0,85,-1,0,0,15
1065,507,LH,,1,1,-74,32,1,0,-7,1,-53,0,0,85,-1,0,0,15
1066,508,MUL,,1,1,-74,32,1,0,-7,1,-53,0,0,85,-1,53,0,15
1067,509,ADD,,1,1,-74,32,1,0,-7,1,-53,0,0,85,46,53,0,15
1068,510,SUB,,1,1,-74,32,1,0,-7,1,-53,0,0,85,46,53,0,15
1069,511,SLT,,1,1,-74,32,0,0,-7,1,-53,0,0,85,46,53,0,15
1070,512,BEQ,,1,1,-74,32,0,0,-7,1,-53,0,0,85,46,53,0,15
1071,513,LH,,1,1,-74,32,0,0,-7,1,-53,0,0,85,46,53,0,73
1072,514,SH,mem[78] = 73,1,1,-74,32,0,0,-7,1,-53,0,0,85,46,53,0,73
1073,515,SUB,,1,1,-74,32,0,0,-7,1,-53,0,0,85,0,53,0,73
1074,516,LH,,1,1,-74,32,0,0,-7,1,-53,0,0,85,0,53,0,73
1075,517,LH,,1,1,-74,32,0,0,-7,1,-53,0,0,85,0,53,0,73
1076,518,SH,mem[8] = 73,1,1,-74,32,0,0,-7,1,-53,0,0,85,0,53,0,73
1077,519,LH,,1,1,-74,32,0,0,-7,1,-53,0,0,85,0,-11,0,73
1078,520,SUB,,1,1,-74,72,0,0,-7,1,-53,0,0,85,0,-11,0,73
1079,521,LH,,-93,1,-74,72,0,0,-7,1,-53,0,0,85,0,-11,0,73
1080,522,LH,,-93,1,-74,72,0,0,-7,0,-53,0,0,85,0,-11,0,73
1081,523,LH,,-93,1,-74,72,0,0,-7,0,-53,0,0,85,0,-11,0,73
1082,524,LH,,-93,1,-74,72,-74,0,-7,0,-53,0,0,85,0,-11,0,73
1083,525,SUB,,-93,1,-74,72,-74,0,-7,0,-53,146,0,85,0,-11,0,73
1084,526,SUB,,-93,1,-74,72,-74,0,-7,-83,-53,146,0,85,0,-11,0,73
1085,527,SUB,,-93,1,-74,72,-74,0,-7,-83,-53,146,0,85,0,-11,0,73
1086,528,SH,mem[157] = -83,-93,1,-74,72,-74,0,-7,-83,-53,146,0,85,0,-11,0,73
1087,529,BEQ,,-93,1,-74,72,-74,0,-7,-83,-53,146,0,85,0,-11,0,73
1088,530,SLT,,-93,1,-74,72,-74,0,-7,-83,-53,0,0,85,0,-11,0,73
1089,531,SH,mem[3] = -11,-93,1,-74,72,-74,0,-7,-83,-53,0,0,85,0,-11,0,73
1090,532,MUL,,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1091,533,SH,mem[16] = -53,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1092,534,SH,mem[15] = 85,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1093,535,SH,mem[60] = 1,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1094,536,SH,mem[0] = -93,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1095,537,SH,mem[79] = 85,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1096,538,SH,mem[0] = -74,-93,1,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1097,539,MUL,,-93,0,-74,72,-504,0,-7,-83,-53,0,0,85,0,-11,0,73
1098,540,ADD,,-93,0,-74,72,-504,-74,-7,-83,-53,0,0,85,0,-11,0,73
1099,541,LH,,-93,0,-74,72,-504,-74,-15,-83,-53,0,0,85,0,-11,0,73
1100,542,SUB,,-93,0,-74,72,-504,-74,-15,-83,-53,0,0,85,155,-11,0,73
1101,543,LH,,-93,0,-74,72,-15,-74,-15,-83,-53,0,0,85,155,-11,0,73
1102,544,LH,,-93,0,-74,72,-15,73,-15,-83,-53,0,0,85,155,-11,0,73
1103,545,SUB,,-93,0,-74,165,-15,73,-15,-83,-53,0,0,85,155,-11,0,73
1104,546,SH,mem[69] = -15,-93,0,-74,165,-15,73,-15,-83,-53,0,0,85,155,-11,0,73
1105,547,SLT,,-93,0,1,165,-15,73,-15,-83,-53,0,0,85,155,-11,0,73
1106,548,SUB,,178,0,1,165,-15,73,-15,-83,-53,0,0,85,155,-11,0,73
1107,549,LH,,178,0,1,165,-15,73,-15,7,-53,0,0,85,155,-11,0,73
1108,550,SH,mem[4] = 0,178,0,1,165,-15,73,-15,7,-53,0,0,85,155,-11,0,73
1109,551,MUL,,178,0,1,165,-15,73,-15,7,-53,0,0,85,155,0,0,73
1110,552,SLT,,178,0,1,165,-15,73,-15,7,-53,0,0,85,155,0,0,0
1111,553,SH,mem[15] = 155,178,0,1,165,-15,73,-15,7,-53,0,0,85,155,0,0,0
1112,554,ADD,,178,0,1,165,-15,7,-15,7,-53,0,0,85,155,0,0,0
1113,555,SLT,,178,0,1,165,1,7,-15,7,-53,0,0,85,155,0,0,0
1114,556,SH,mem[189] = -53,178,0,1,165,1,7,-15,7,-53,0,0,85,155,0,0,0
1115,557,SH,mem[20] = 0,178,0,1,165,1,7,-15,7,-53,0,0,85,155,0,0,0
1116,558,LH,,178,0,1,165,1,7,-15,7,-53,0,0,85,155,0,-31,0
1117,559,LH,,178,0,1,165,1,7,-15,7,-53,0,0,85,155,0,-31,-74
1118,560,MUL,,178,0,1,165,1,0,-15,7,-53,0,0,85,155,0,-31,-74
1119,561,SLT,,178,0,0,165,1,0,-15,7,-53,0,0,85,155,0,-31,-74
1120,562,SLT,,178,0,0,165,1,0,-15,7,-53,0,0,85,155,0,-31,-74
1121,563,LH,,178,0,0,165,1,0,-15,7,-53,0,0,85,155,155,-31,-74
1122,564,BEQ,,178,0,0,165,1,0,-15,7,-53,0,0,85,155,155,-31,-74
1123,576,SUB,,178,0,0,165,1,0,-15,7,-53,0,0,85,155,155,-31,-165
1124,577,LH,,178,0,0,165,1,0,-15,7,-53,1,0,85,155,155,-31,-165
1125,578,SLT,,178,0,0,165,1,0,-15,7,-53,1,0,85,155,155,0,-165
1126,579,ADD,,178,0,0,165,1,0,-15,310,-53,1,0,85,155,155,0,-165
1127,580,SLT,,1,0,0,165,1,0,-15,310,-53,1,0,85,155,155,0,-165
1128,581,SH,mem[16] = 0,1,0,0,165,1,0,-15,310,-53,1,0,85,155,155,0,-165
1129,582,SH,mem[14] = -165,1,0,0,165,1,0,-15,310,-53,1,0,85,155,155,0,-165
1130,583,SLT,,0,0,0,165,1,0,-15,310,-53,1,0,85,155,155,0,-165
1131,584,LH,,0,0,0,165,1,0,-15,310,-53,1,0,85,-74,155,0,-165
1132,585,ADD,,0,0,0,0,1,0,-15,310,-53,1,0,85,-74,155,0,-165
1133,586,MUL,,0,0,0,0,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1134,587,SH,mem[0] = 0,0,0,0,0,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1135,588,SH,mem[97] = 1,0,0,0,0,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1136,589,SH,mem[15] = -165,0,0,0,0,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1137,590,ADD,,0,0,0,-165,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1138,591,ADD,,240,0,0,-165,1,0,-15,0,-53,1,0,85,-74,155,0,-165
1139,592,LH,,240,0,0,-165,1,0,-15,-165,-53,1,0,85,-74,155,0,-165
1140,593,SLT,,240,0,0,-165,1,0,-15,-165,-53,1,0,85,1,155,0,-165
1141,594,LH,,240,0,0,-165,1,0,-15,-165,-53,1,0,85,1,155,0,-165
1142,595,LH,,240,0,0,-165,1,0,-15,-165,-53,1,0,85,1,155,0,-165
1143,596,SH,mem[2] = -15,240,0,0,-165,1,0,-15,-165,-53,1,0,85,1,155,0,-165
1144,597,MUL,,240,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,-165
1145,598,LH,,-165,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,-165
1146,599,LH,,-165,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,-165
1147,600,SUB,,-165,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,16
1148,601,SH,mem[14] = 1,-165,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,16
1149,602,SH,mem[16] = 0,-165,0,0,-165,1,0,-15,-165,-53,1,0,0,1,155,0,16
1150,603,LH,,-165,0,0,0,1,0,-15,-165,-53,1,0,0,1,155,0,16
1151,604,SUB,,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,1,155,0,16
1152,605,LH,,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,1,155,0,-165
1153,606,LH,,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,0,155,0,-165
1154,607,SH,mem[5] = 0,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,0,155,0,-165
1155,608,LH,,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,0,0,0,-165
1156,609,SH,mem[15] = -15,-165,0,0,0,1,0,-15,-165,-53,1,-1,0,0,0,0,-165
1157,610,LH,,-165,0,0,0,1,0,-15,-165,-15,1,-1,0,0,0,0,-165
1158,611,SUB,,-165,0,-166,0,1,0,-15,-165,-15,1,-1,0,0,0,0,-165
1159,612,SH,mem[15] = 0,-165,0,-166,0,1,0,-15,-165,-15,1,-1,0,0,0,0,-165
1160,613,SLT,,-165,0,-166,0,1,0,-15,0,-15,1,-1,0,0,0,0,-165
1161,614,SLT,,-165,0,-166,0,1,0,-15,0,0,1,-1,0,0,0,0,-165
1162,615,SH,mem[15] = 0,-165,0,-166,0,1,0,-15,0,0,1,-1,0,0,0,0,-165
1163,616,ADD,,-165,0,-166,0,1,0,-164,0,0,1,-1,0,0,0,0,-165
1164,617,ADD,,-165,0,-166,-166,1,0,-164,0,0,1,-1,0,0,0,0,-165
1165,618,LH,,-165,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1166,619,MUL,,-165,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1167,620,LH,,-165,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1168,621,BEQ,,-165,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1169,626,LH,,1,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1170,627,MUL,,1,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1171,628,LH,,1,0,-166,-166,1,0,-164,0,0,0,-1,0,0,0,0,-165
1172,629,MUL,,1,0,-166,-166,0,0,-164,0,0,0,-1,0,0,0,0,-165
1173,630,SUB,,1,0,-166,-166,0,0,-164,-1,0,0,-1,0,0,0,0,-165
1174,631,LH,,0,0,-166,-166,0,0,-164,-1,0,0,-1,0,0,0,0,-165
1175,632,SLT,,0,0,-166,-166,0,0,-164,-1,0,0,-1,0,0,0,0,-165
1176,633,ADD,,0,0,-166,-166,0,0,-164,-1,-1,0,-1,0,0,0,0,-165
1177,634,SH,mem[15] = 0,0,0,-166,-166,0,0,-164,-1,-1,0,-1,0,0,0,0,-165
1178,635,LH,,0,0,-166,-166,0,1,-164,-1,-1,0,-1,0,0,0,0,-165
1179,636,MUL,,0,0,-166,-166,0,1,-164,-1,-1,0,27224,0,0,0,0,-165
1180,637,LH,,0,0,-166,-166,0,1,-164,-1,-1,0,27224,0,0,0,0,-165
1181,638,MUL,,0,0,-166,-166,0,1,-164,-1,-1,0,27224,0,0,0,0,-165
1182,639,ADD,,0,0,-166,-166,0,1,-164,-1,-1,0,27224,0,0,0,0,-165
1183,640,LH,,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1184,641,SH,mem[15] = -164,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1185,642,LH,,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1186,643,SH,mem[78] = 27224,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1187,644,SH,mem[14] = 0,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1188,645,BEQ,,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1189,646,SH,mem[8] = -166,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1190,647,MUL,,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,-165
1191,648,LH,,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,0
1192,649,SH,mem[15] = 0,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,0
1193,650,SH,mem[15] = 0,0,0,-166,-166,73,1,-164,-1,-1,0,27224,0,0,0,0,0
1194,651,LH,,0,0,-166,-166,73,1,-164,-1,-166,0,27224,0,0,0,0,0
1195,652,SLT,,0,0,-166,-166,73,1,-164,-1,-166,0,27224,0,0,0,0,0
1196,653,SH,mem[1] = -164,0,0,-166,-166,73,1,-164,-1,-166,0,27224,0,0,0,0,0
1197,654,SH,mem[15] = 0,0,0,-166,-166,73,1,-164,-1,-166,0,27224,0,0,0,0,0
1198,655,SUB,,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,0
1199,656,SH,mem[9] = -166,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,0
1200,657,SH,mem[15] = 0,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,0
1201,658,MUL,,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,0
1202,659,LH,,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,-166
1203,660,SH,mem[12] = 0,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,-166
1204,661,SH,mem[14] = 73,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,0,0,0,-166
1205,662,LH,,0,0,-166,-166,73,1,0,-1,-166,0,27224,0,7,0,0,-166
